"","surveillance_area","region","year","season","wk_start","wk_end","year_wk_num","rate","weeklyrate","age","age_label","sea_label","sea_description","mmwrid","week","time","time_index","season_week"
"425","FluSurv-NET","Entire Network",2015,"2014/2015",2015-04-05,2015-04-11,14,62.7,1,6,"Overall","2014-15","Season 2014-15",2780,14,2015-04-04 20:00:00,16529,37
"426","FluSurv-NET","Entire Network",2015,"2014/2015",2015-04-12,2015-04-18,15,63.4,0.7,6,"Overall","2014-15","Season 2014-15",2781,15,2015-04-11 20:00:00,16536,38
"427","FluSurv-NET","Entire Network",2015,"2014/2015",2015-04-19,2015-04-25,16,63.9,0.5,6,"Overall","2014-15","Season 2014-15",2782,16,2015-04-18 20:00:00,16543,39
"428","FluSurv-NET","Entire Network",2015,"2014/2015",2015-04-26,2015-05-02,17,64.1,0.3,6,"Overall","2014-15","Season 2014-15",2783,17,2015-04-25 20:00:00,16550,40
"429","FluSurv-NET","Entire Network",2013,"2013/2014",2013-09-29,2013-10-05,40,0.1,0.1,5,"65+ yr","2013-14","Season 2013-14",2701,40,2013-09-28 20:00:00,15976,10
"430","FluSurv-NET","Entire Network",2013,"2013/2014",2013-10-06,2013-10-12,41,0.4,0.3,5,"65+ yr","2013-14","Season 2013-14",2702,41,2013-10-05 20:00:00,15983,11
"431","FluSurv-NET","Entire Network",2013,"2013/2014",2013-10-13,2013-10-19,42,0.7,0.4,5,"65+ yr","2013-14","Season 2013-14",2703,42,2013-10-12 20:00:00,15990,12
"432","FluSurv-NET","Entire Network",2013,"2013/2014",2013-10-20,2013-10-26,43,1,0.2,5,"65+ yr","2013-14","Season 2013-14",2704,43,2013-10-19 20:00:00,15997,13
"433","FluSurv-NET","Entire Network",2013,"2013/2014",2013-10-27,2013-11-02,44,1.3,0.3,5,"65+ yr","2013-14","Season 2013-14",2705,44,2013-10-26 20:00:00,16004,14
"434","FluSurv-NET","Entire Network",2013,"2013/2014",2013-11-03,2013-11-09,45,1.6,0.3,5,"65+ yr","2013-14","Season 2013-14",2706,45,2013-11-02 20:00:00,16011,15
"435","FluSurv-NET","Entire Network",2013,"2013/2014",2013-11-10,2013-11-16,46,1.9,0.3,5,"65+ yr","2013-14","Season 2013-14",2707,46,2013-11-09 19:00:00,16018,16
"436","FluSurv-NET","Entire Network",2013,"2013/2014",2013-11-17,2013-11-23,47,2.4,0.5,5,"65+ yr","2013-14","Season 2013-14",2708,47,2013-11-16 19:00:00,16025,17
"437","FluSurv-NET","Entire Network",2013,"2013/2014",2013-11-24,2013-11-30,48,3.2,0.8,5,"65+ yr","2013-14","Season 2013-14",2709,48,2013-11-23 19:00:00,16032,18
"438","FluSurv-NET","Entire Network",2013,"2013/2014",2013-12-01,2013-12-07,49,4.8,1.6,5,"65+ yr","2013-14","Season 2013-14",2710,49,2013-11-30 19:00:00,16039,19
"439","FluSurv-NET","Entire Network",2013,"2013/2014",2013-12-08,2013-12-14,50,6.6,1.7,5,"65+ yr","2013-14","Season 2013-14",2711,50,2013-12-07 19:00:00,16046,20
"440","FluSurv-NET","Entire Network",2013,"2013/2014",2013-12-15,2013-12-21,51,10,3.4,5,"65+ yr","2013-14","Season 2013-14",2712,51,2013-12-14 19:00:00,16053,21
"441","FluSurv-NET","Entire Network",2013,"2013/2014",2013-12-22,2013-12-28,52,16.4,6.4,5,"65+ yr","2013-14","Season 2013-14",2713,52,2013-12-21 19:00:00,16060,22
"442","FluSurv-NET","Entire Network",2014,"2013/2014",2013-12-29,2014-01-04,1,25.6,9.2,5,"65+ yr","2013-14","Season 2013-14",2714,1,2013-12-28 19:00:00,16067,23
"443","FluSurv-NET","Entire Network",2014,"2013/2014",2014-01-05,2014-01-11,2,33.3,7.7,5,"65+ yr","2013-14","Season 2013-14",2715,2,2014-01-04 19:00:00,16074,24
"444","FluSurv-NET","Entire Network",2014,"2013/2014",2014-01-12,2014-01-18,3,39.7,6.4,5,"65+ yr","2013-14","Season 2013-14",2716,3,2014-01-11 19:00:00,16081,25
"445","FluSurv-NET","Entire Network",2014,"2013/2014",2014-01-19,2014-01-25,4,45.2,5.5,5,"65+ yr","2013-14","Season 2013-14",2717,4,2014-01-18 19:00:00,16088,26
"446","FluSurv-NET","Entire Network",2014,"2013/2014",2014-01-26,2014-02-01,5,50.2,5,5,"65+ yr","2013-14","Season 2013-14",2718,5,2014-01-25 19:00:00,16095,27
"447","FluSurv-NET","Entire Network",2014,"2013/2014",2014-02-02,2014-02-08,6,54.4,4.2,5,"65+ yr","2013-14","Season 2013-14",2719,6,2014-02-01 19:00:00,16102,28
"448","FluSurv-NET","Entire Network",2014,"2013/2014",2014-02-09,2014-02-15,7,57.3,2.8,5,"65+ yr","2013-14","Season 2013-14",2720,7,2014-02-08 19:00:00,16109,29
"449","FluSurv-NET","Entire Network",2014,"2013/2014",2014-02-16,2014-02-22,8,60.2,2.9,5,"65+ yr","2013-14","Season 2013-14",2721,8,2014-02-15 19:00:00,16116,30
"450","FluSurv-NET","Entire Network",2014,"2013/2014",2014-02-23,2014-03-01,9,62.8,2.6,5,"65+ yr","2013-14","Season 2013-14",2722,9,2014-02-22 19:00:00,16123,31
"451","FluSurv-NET","Entire Network",2014,"2013/2014",2014-03-02,2014-03-08,10,65,2.2,5,"65+ yr","2013-14","Season 2013-14",2723,10,2014-03-01 19:00:00,16130,32
"452","FluSurv-NET","Entire Network",2014,"2013/2014",2014-03-09,2014-03-15,11,67.6,2.6,5,"65+ yr","2013-14","Season 2013-14",2724,11,2014-03-08 19:00:00,16137,33
"453","FluSurv-NET","Entire Network",2014,"2013/2014",2014-03-16,2014-03-22,12,70.7,3,5,"65+ yr","2013-14","Season 2013-14",2725,12,2014-03-15 20:00:00,16144,34
"454","FluSurv-NET","Entire Network",2014,"2013/2014",2014-03-23,2014-03-29,13,73,2.4,5,"65+ yr","2013-14","Season 2013-14",2726,13,2014-03-22 20:00:00,16151,35
"455","FluSurv-NET","Entire Network",2014,"2013/2014",2014-03-30,2014-04-05,14,75.6,2.6,5,"65+ yr","2013-14","Season 2013-14",2727,14,2014-03-29 20:00:00,16158,36
"456","FluSurv-NET","Entire Network",2014,"2013/2014",2014-04-06,2014-04-12,15,78.9,3.3,5,"65+ yr","2013-14","Season 2013-14",2728,15,2014-04-05 20:00:00,16165,37
"457","FluSurv-NET","Entire Network",2014,"2013/2014",2014-04-13,2014-04-19,16,81.4,2.5,5,"65+ yr","2013-14","Season 2013-14",2729,16,2014-04-12 20:00:00,16172,38
"458","FluSurv-NET","Entire Network",2014,"2013/2014",2014-04-20,2014-04-26,17,84.7,3.3,5,"65+ yr","2013-14","Season 2013-14",2730,17,2014-04-19 20:00:00,16179,39
"459","FluSurv-NET","Entire Network",2009,"2009/2010",2009-08-30,2009-09-05,35,0.3,0.3,2,"5-17 yr","2009-10","Season 2009-10",2488,35,2009-08-29 20:00:00,14485,5
"460","FluSurv-NET","Entire Network",2009,"2009/2010",2009-09-06,2009-09-12,36,1.2,0.9,2,"5-17 yr","2009-10","Season 2009-10",2489,36,2009-09-05 20:00:00,14492,6
"461","FluSurv-NET","Entire Network",2009,"2009/2010",2009-09-13,2009-09-19,37,2.1,0.8,2,"5-17 yr","2009-10","Season 2009-10",2490,37,2009-09-12 20:00:00,14499,7
"462","FluSurv-NET","Entire Network",2009,"2009/2010",2009-09-20,2009-09-26,38,3.4,1.3,2,"5-17 yr","2009-10","Season 2009-10",2491,38,2009-09-19 20:00:00,14506,8
"463","FluSurv-NET","Entire Network",2009,"2009/2010",2009-09-27,2009-10-03,39,5.4,2,2,"5-17 yr","2009-10","Season 2009-10",2492,39,2009-09-26 20:00:00,14513,9
"464","FluSurv-NET","Entire Network",2009,"2009/2010",2009-10-04,2009-10-10,40,9.1,3.7,2,"5-17 yr","2009-10","Season 2009-10",2493,40,2009-10-03 20:00:00,14520,10
"465","FluSurv-NET","Entire Network",2009,"2009/2010",2009-10-11,2009-10-17,41,13.5,4.4,2,"5-17 yr","2009-10","Season 2009-10",2494,41,2009-10-10 20:00:00,14527,11
"466","FluSurv-NET","Entire Network",2009,"2009/2010",2009-10-18,2009-10-24,42,17.6,4.1,2,"5-17 yr","2009-10","Season 2009-10",2495,42,2009-10-17 20:00:00,14534,12
"467","FluSurv-NET","Entire Network",2009,"2009/2010",2009-10-25,2009-10-31,43,21.1,3.6,2,"5-17 yr","2009-10","Season 2009-10",2496,43,2009-10-24 20:00:00,14541,13
"468","FluSurv-NET","Entire Network",2009,"2009/2010",2009-11-01,2009-11-07,44,23.4,2.3,2,"5-17 yr","2009-10","Season 2009-10",2497,44,2009-10-31 20:00:00,14548,14
"469","FluSurv-NET","Entire Network",2009,"2009/2010",2009-11-08,2009-11-14,45,24.6,1.1,2,"5-17 yr","2009-10","Season 2009-10",2498,45,2009-11-07 19:00:00,14555,15
"470","FluSurv-NET","Entire Network",2009,"2009/2010",2009-11-15,2009-11-21,46,25.4,0.8,2,"5-17 yr","2009-10","Season 2009-10",2499,46,2009-11-14 19:00:00,14562,16
"471","FluSurv-NET","Entire Network",2009,"2009/2010",2009-11-22,2009-11-28,47,25.8,0.4,2,"5-17 yr","2009-10","Season 2009-10",2500,47,2009-11-21 19:00:00,14569,17
"472","FluSurv-NET","Entire Network",2009,"2009/2010",2009-11-29,2009-12-05,48,26,0.2,2,"5-17 yr","2009-10","Season 2009-10",2501,48,2009-11-28 19:00:00,14576,18
"473","FluSurv-NET","Entire Network",2009,"2009/2010",2009-12-06,2009-12-12,49,26.2,0.2,2,"5-17 yr","2009-10","Season 2009-10",2502,49,2009-12-05 19:00:00,14583,19
"474","FluSurv-NET","Entire Network",2009,"2009/2010",2009-12-13,2009-12-19,50,26.4,0.2,2,"5-17 yr","2009-10","Season 2009-10",2503,50,2009-12-12 19:00:00,14590,20
"475","FluSurv-NET","Entire Network",2009,"2009/2010",2009-12-20,2009-12-26,51,26.5,0.1,2,"5-17 yr","2009-10","Season 2009-10",2504,51,2009-12-19 19:00:00,14597,21
"476","FluSurv-NET","Entire Network",2009,"2009/2010",2009-12-27,2010-01-02,52,26.5,0,2,"5-17 yr","2009-10","Season 2009-10",2505,52,2009-12-26 19:00:00,14604,22
"477","FluSurv-NET","Entire Network",2010,"2009/2010",2010-01-03,2010-01-09,1,26.6,0.1,2,"5-17 yr","2009-10","Season 2009-10",2506,1,2010-01-02 19:00:00,14611,23
"478","FluSurv-NET","Entire Network",2010,"2009/2010",2010-01-10,2010-01-16,2,26.7,0.1,2,"5-17 yr","2009-10","Season 2009-10",2507,2,2010-01-09 19:00:00,14618,24
"479","FluSurv-NET","Entire Network",2010,"2009/2010",2010-01-17,2010-01-23,3,26.7,0.1,2,"5-17 yr","2009-10","Season 2009-10",2508,3,2010-01-16 19:00:00,14625,25
"480","FluSurv-NET","Entire Network",2010,"2009/2010",2010-01-24,2010-01-30,4,26.7,0,2,"5-17 yr","2009-10","Season 2009-10",2509,4,2010-01-23 19:00:00,14632,26
"481","FluSurv-NET","Entire Network",2010,"2009/2010",2010-01-31,2010-02-06,5,26.8,0,2,"5-17 yr","2009-10","Season 2009-10",2510,5,2010-01-30 19:00:00,14639,27
"482","FluSurv-NET","Entire Network",2010,"2009/2010",2010-02-07,2010-02-13,6,26.8,0,2,"5-17 yr","2009-10","Season 2009-10",2511,6,2010-02-06 19:00:00,14646,28
"483","FluSurv-NET","Entire Network",2010,"2009/2010",2010-02-14,2010-02-20,7,26.9,0,2,"5-17 yr","2009-10","Season 2009-10",2512,7,2010-02-13 19:00:00,14653,29
"484","FluSurv-NET","Entire Network",2010,"2009/2010",2010-02-21,2010-02-27,8,26.9,0.1,2,"5-17 yr","2009-10","Season 2009-10",2513,8,2010-02-20 19:00:00,14660,30
"485","FluSurv-NET","Entire Network",2010,"2009/2010",2010-02-28,2010-03-06,9,27,0,2,"5-17 yr","2009-10","Season 2009-10",2514,9,2010-02-27 19:00:00,14667,31
"486","FluSurv-NET","Entire Network",2010,"2009/2010",2010-03-07,2010-03-13,10,27,0,2,"5-17 yr","2009-10","Season 2009-10",2515,10,2010-03-06 19:00:00,14674,32
"487","FluSurv-NET","Entire Network",2010,"2009/2010",2010-03-14,2010-03-20,11,27.1,0.1,2,"5-17 yr","2009-10","Season 2009-10",2516,11,2010-03-13 19:00:00,14681,33
"488","FluSurv-NET","Entire Network",2010,"2009/2010",2010-03-21,2010-03-27,12,27.2,0.1,2,"5-17 yr","2009-10","Season 2009-10",2517,12,2010-03-20 20:00:00,14688,34
"489","FluSurv-NET","Entire Network",2010,"2009/2010",2010-03-28,2010-04-03,13,27.2,0,2,"5-17 yr","2009-10","Season 2009-10",2518,13,2010-03-27 20:00:00,14695,35
"490","FluSurv-NET","Entire Network",2010,"2009/2010",2010-04-04,2010-04-10,14,27.2,0,2,"5-17 yr","2009-10","Season 2009-10",2519,14,2010-04-03 20:00:00,14702,36
"491","FluSurv-NET","Entire Network",2010,"2009/2010",2010-04-11,2010-04-17,15,27.2,0,2,"5-17 yr","2009-10","Season 2009-10",2520,15,2010-04-10 20:00:00,14709,37
"492","FluSurv-NET","Entire Network",2010,"2009/2010",2010-04-18,2010-04-24,16,27.2,0,2,"5-17 yr","2009-10","Season 2009-10",2521,16,2010-04-17 20:00:00,14716,38
"493","FluSurv-NET","Entire Network",2010,"2009/2010",2010-04-25,2010-05-01,17,27.2,0,2,"5-17 yr","2009-10","Season 2009-10",2522,17,2010-04-24 20:00:00,14723,39
"494","FluSurv-NET","Entire Network",2015,"2015/2016",2015-10-04,2015-10-10,40,0,0,2,"5-17 yr","2015-16","Season 2015-16",2806,40,2015-10-03 20:00:00,16711,10
"495","FluSurv-NET","Entire Network",2015,"2015/2016",2015-10-11,2015-10-17,41,0,0,2,"5-17 yr","2015-16","Season 2015-16",2807,41,2015-10-10 20:00:00,16718,11
"496","FluSurv-NET","Entire Network",2015,"2015/2016",2015-10-18,2015-10-24,42,0,0,2,"5-17 yr","2015-16","Season 2015-16",2808,42,2015-10-17 20:00:00,16725,12
"497","FluSurv-NET","Entire Network",2015,"2015/2016",2015-10-25,2015-10-31,43,0.1,0,2,"5-17 yr","2015-16","Season 2015-16",2809,43,2015-10-24 20:00:00,16732,13
"498","FluSurv-NET","Entire Network",2015,"2015/2016",2015-11-01,2015-11-07,44,0.1,0,2,"5-17 yr","2015-16","Season 2015-16",2810,44,2015-10-31 20:00:00,16739,14
"499","FluSurv-NET","Entire Network",2015,"2015/2016",2015-11-08,2015-11-14,45,0.2,0.1,2,"5-17 yr","2015-16","Season 2015-16",2811,45,2015-11-07 19:00:00,16746,15
"500","FluSurv-NET","Entire Network",2015,"2015/2016",2015-11-15,2015-11-21,46,0.2,0,2,"5-17 yr","2015-16","Season 2015-16",2812,46,2015-11-14 19:00:00,16753,16
"501","FluSurv-NET","Entire Network",2015,"2015/2016",2015-11-22,2015-11-28,47,0.2,0.1,2,"5-17 yr","2015-16","Season 2015-16",2813,47,2015-11-21 19:00:00,16760,17
"502","FluSurv-NET","Entire Network",2015,"2015/2016",2015-11-29,2015-12-05,48,0.3,0,2,"5-17 yr","2015-16","Season 2015-16",2814,48,2015-11-28 19:00:00,16767,18
"503","FluSurv-NET","Entire Network",2015,"2015/2016",2015-12-06,2015-12-12,49,0.3,0.1,2,"5-17 yr","2015-16","Season 2015-16",2815,49,2015-12-05 19:00:00,16774,19
"504","FluSurv-NET","Entire Network",2015,"2015/2016",2015-12-13,2015-12-19,50,0.4,0,2,"5-17 yr","2015-16","Season 2015-16",2816,50,2015-12-12 19:00:00,16781,20
"505","FluSurv-NET","Entire Network",2015,"2015/2016",2015-12-20,2015-12-26,51,0.4,0,2,"5-17 yr","2015-16","Season 2015-16",2817,51,2015-12-19 19:00:00,16788,21
"506","FluSurv-NET","Entire Network",2015,"2015/2016",2015-12-27,2016-01-02,52,0.4,0,2,"5-17 yr","2015-16","Season 2015-16",2818,52,2015-12-26 19:00:00,16795,22
"507","FluSurv-NET","Entire Network",2016,"2015/2016",2016-01-03,2016-01-09,1,0.5,0.1,2,"5-17 yr","2015-16","Season 2015-16",2819,1,2016-01-02 19:00:00,16802,23
"508","FluSurv-NET","Entire Network",2016,"2015/2016",2016-01-10,2016-01-16,2,0.6,0.1,2,"5-17 yr","2015-16","Season 2015-16",2820,2,2016-01-09 19:00:00,16809,24
"509","FluSurv-NET","Entire Network",2016,"2015/2016",2016-01-17,2016-01-23,3,0.9,0.3,2,"5-17 yr","2015-16","Season 2015-16",2821,3,2016-01-16 19:00:00,16816,25
"510","FluSurv-NET","Entire Network",2016,"2015/2016",2016-01-24,2016-01-30,4,1,0.1,2,"5-17 yr","2015-16","Season 2015-16",2822,4,2016-01-23 19:00:00,16823,26
"511","FluSurv-NET","Entire Network",2016,"2015/2016",2016-01-31,2016-02-06,5,1.3,0.3,2,"5-17 yr","2015-16","Season 2015-16",2823,5,2016-01-30 19:00:00,16830,27
"512","FluSurv-NET","Entire Network",2016,"2015/2016",2016-02-07,2016-02-13,6,1.6,0.3,2,"5-17 yr","2015-16","Season 2015-16",2824,6,2016-02-06 19:00:00,16837,28
"513","FluSurv-NET","Entire Network",2016,"2015/2016",2016-02-14,2016-02-20,7,2.4,0.8,2,"5-17 yr","2015-16","Season 2015-16",2825,7,2016-02-13 19:00:00,16844,29
"514","FluSurv-NET","Entire Network",2016,"2015/2016",2016-02-21,2016-02-27,8,3.2,0.8,2,"5-17 yr","2015-16","Season 2015-16",2826,8,2016-02-20 19:00:00,16851,30
"515","FluSurv-NET","Entire Network",2016,"2015/2016",2016-02-28,2016-03-05,9,4.3,1.1,2,"5-17 yr","2015-16","Season 2015-16",2827,9,2016-02-27 19:00:00,16858,31
"516","FluSurv-NET","Entire Network",2016,"2015/2016",2016-03-06,2016-03-12,10,5.5,1.2,2,"5-17 yr","2015-16","Season 2015-16",2828,10,2016-03-05 19:00:00,16865,32
"517","FluSurv-NET","Entire Network",2016,"2015/2016",2016-03-13,2016-03-19,11,6.8,1.3,2,"5-17 yr","2015-16","Season 2015-16",2829,11,2016-03-12 19:00:00,16872,33
"518","FluSurv-NET","Entire Network",2016,"2015/2016",2016-03-20,2016-03-26,12,7.6,0.9,2,"5-17 yr","2015-16","Season 2015-16",2830,12,2016-03-19 20:00:00,16879,34
"519","FluSurv-NET","Entire Network",2016,"2015/2016",2016-03-27,2016-04-02,13,8.2,0.6,2,"5-17 yr","2015-16","Season 2015-16",2831,13,2016-03-26 20:00:00,16886,35
"520","FluSurv-NET","Entire Network",2016,"2015/2016",2016-04-03,2016-04-09,14,8.7,0.5,2,"5-17 yr","2015-16","Season 2015-16",2832,14,2016-04-02 20:00:00,16893,36
"521","FluSurv-NET","Entire Network",2016,"2015/2016",2016-04-10,2016-04-16,15,9.1,0.5,2,"5-17 yr","2015-16","Season 2015-16",2833,15,2016-04-09 20:00:00,16900,37
"522","FluSurv-NET","Entire Network",2016,"2015/2016",2016-04-17,2016-04-23,16,9.4,0.3,2,"5-17 yr","2015-16","Season 2015-16",2834,16,2016-04-16 20:00:00,16907,38
"523","FluSurv-NET","Entire Network",2016,"2015/2016",2016-04-24,2016-04-30,17,9.7,0.3,2,"5-17 yr","2015-16","Season 2015-16",2835,17,2016-04-23 20:00:00,16914,39
"524","FluSurv-NET","Entire Network",2011,"2011/2012",2011-10-02,2011-10-08,40,0.1,0.1,1,"0-4 yr","2011-12","Season 2011-12",2597,40,2011-10-01 20:00:00,15248,10
"525","FluSurv-NET","Entire Network",2011,"2011/2012",2011-10-09,2011-10-15,41,0.1,0,1,"0-4 yr","2011-12","Season 2011-12",2598,41,2011-10-08 20:00:00,15255,11
"526","FluSurv-NET","Entire Network",2011,"2011/2012",2011-10-16,2011-10-22,42,0.2,0.1,1,"0-4 yr","2011-12","Season 2011-12",2599,42,2011-10-15 20:00:00,15262,12
"527","FluSurv-NET","Entire Network",2011,"2011/2012",2011-10-23,2011-10-29,43,0.2,0,1,"0-4 yr","2011-12","Season 2011-12",2600,43,2011-10-22 20:00:00,15269,13
"528","FluSurv-NET","Entire Network",2011,"2011/2012",2011-10-30,2011-11-05,44,0.2,0,1,"0-4 yr","2011-12","Season 2011-12",2601,44,2011-10-29 20:00:00,15276,14
"529","FluSurv-NET","Entire Network",2011,"2011/2012",2011-11-06,2011-11-12,45,0.2,0.1,1,"0-4 yr","2011-12","Season 2011-12",2602,45,2011-11-05 20:00:00,15283,15
"530","FluSurv-NET","Entire Network",2011,"2011/2012",2011-11-13,2011-11-19,46,0.2,0,1,"0-4 yr","2011-12","Season 2011-12",2603,46,2011-11-12 19:00:00,15290,16
"531","FluSurv-NET","Entire Network",2011,"2011/2012",2011-11-20,2011-11-26,47,0.4,0.2,1,"0-4 yr","2011-12","Season 2011-12",2604,47,2011-11-19 19:00:00,15297,17
"532","FluSurv-NET","Entire Network",2011,"2011/2012",2011-11-27,2011-12-03,48,0.6,0.2,1,"0-4 yr","2011-12","Season 2011-12",2605,48,2011-11-26 19:00:00,15304,18
"533","FluSurv-NET","Entire Network",2011,"2011/2012",2011-12-04,2011-12-10,49,0.6,0.1,1,"0-4 yr","2011-12","Season 2011-12",2606,49,2011-12-03 19:00:00,15311,19
"534","FluSurv-NET","Entire Network",2011,"2011/2012",2011-12-11,2011-12-17,50,0.8,0.2,1,"0-4 yr","2011-12","Season 2011-12",2607,50,2011-12-10 19:00:00,15318,20
"535","FluSurv-NET","Entire Network",2011,"2011/2012",2011-12-18,2011-12-24,51,0.8,0.1,1,"0-4 yr","2011-12","Season 2011-12",2608,51,2011-12-17 19:00:00,15325,21
"536","FluSurv-NET","Entire Network",2011,"2011/2012",2011-12-25,2011-12-31,52,1,0.2,1,"0-4 yr","2011-12","Season 2011-12",2609,52,2011-12-24 19:00:00,15332,22
"537","FluSurv-NET","Entire Network",2012,"2011/2012",2012-01-01,2012-01-07,1,1,0,1,"0-4 yr","2011-12","Season 2011-12",2610,1,2011-12-31 19:00:00,15339,23
"538","FluSurv-NET","Entire Network",2012,"2011/2012",2012-01-08,2012-01-14,2,1.3,0.3,1,"0-4 yr","2011-12","Season 2011-12",2611,2,2012-01-07 19:00:00,15346,24
"539","FluSurv-NET","Entire Network",2012,"2011/2012",2012-01-15,2012-01-21,3,1.6,0.3,1,"0-4 yr","2011-12","Season 2011-12",2612,3,2012-01-14 19:00:00,15353,25
"540","FluSurv-NET","Entire Network",2012,"2011/2012",2012-01-22,2012-01-28,4,1.7,0.1,1,"0-4 yr","2011-12","Season 2011-12",2613,4,2012-01-21 19:00:00,15360,26
"541","FluSurv-NET","Entire Network",2012,"2011/2012",2012-01-29,2012-02-04,5,2.1,0.4,1,"0-4 yr","2011-12","Season 2011-12",2614,5,2012-01-28 19:00:00,15367,27
"542","FluSurv-NET","Entire Network",2012,"2011/2012",2012-02-05,2012-02-11,6,2.7,0.6,1,"0-4 yr","2011-12","Season 2011-12",2615,6,2012-02-04 19:00:00,15374,28
"543","FluSurv-NET","Entire Network",2012,"2011/2012",2012-02-12,2012-02-18,7,3.6,0.9,1,"0-4 yr","2011-12","Season 2011-12",2616,7,2012-02-11 19:00:00,15381,29
"544","FluSurv-NET","Entire Network",2012,"2011/2012",2012-02-19,2012-02-25,8,4.7,1.1,1,"0-4 yr","2011-12","Season 2011-12",2617,8,2012-02-18 19:00:00,15388,30
"545","FluSurv-NET","Entire Network",2012,"2011/2012",2012-02-26,2012-03-03,9,5.6,0.9,1,"0-4 yr","2011-12","Season 2011-12",2618,9,2012-02-25 19:00:00,15395,31
"546","FluSurv-NET","Entire Network",2012,"2011/2012",2012-03-04,2012-03-10,10,7.3,1.7,1,"0-4 yr","2011-12","Season 2011-12",2619,10,2012-03-03 19:00:00,15402,32
"547","FluSurv-NET","Entire Network",2012,"2011/2012",2012-03-11,2012-03-17,11,9.5,2.2,1,"0-4 yr","2011-12","Season 2011-12",2620,11,2012-03-10 19:00:00,15409,33
"548","FluSurv-NET","Entire Network",2012,"2011/2012",2012-03-18,2012-03-24,12,11.6,2.1,1,"0-4 yr","2011-12","Season 2011-12",2621,12,2012-03-17 20:00:00,15416,34
"549","FluSurv-NET","Entire Network",2012,"2011/2012",2012-03-25,2012-03-31,13,12.9,1.3,1,"0-4 yr","2011-12","Season 2011-12",2622,13,2012-03-24 20:00:00,15423,35
"550","FluSurv-NET","Entire Network",2012,"2011/2012",2012-04-01,2012-04-07,14,13.6,0.7,1,"0-4 yr","2011-12","Season 2011-12",2623,14,2012-03-31 20:00:00,15430,36
"551","FluSurv-NET","Entire Network",2012,"2011/2012",2012-04-08,2012-04-14,15,14.5,0.9,1,"0-4 yr","2011-12","Season 2011-12",2624,15,2012-04-07 20:00:00,15437,37
"552","FluSurv-NET","Entire Network",2012,"2011/2012",2012-04-15,2012-04-21,16,15.2,0.7,1,"0-4 yr","2011-12","Season 2011-12",2625,16,2012-04-14 20:00:00,15444,38
"553","FluSurv-NET","Entire Network",2012,"2011/2012",2012-04-22,2012-04-28,17,16,0.8,1,"0-4 yr","2011-12","Season 2011-12",2626,17,2012-04-21 20:00:00,15451,39
"554","FluSurv-NET","Entire Network",2009,"2009/2010",2009-08-30,2009-09-05,35,0.3,0.3,4,"50-64 yr","2009-10","Season 2009-10",2488,35,2009-08-29 20:00:00,14485,5
"555","FluSurv-NET","Entire Network",2009,"2009/2010",2009-09-06,2009-09-12,36,0.9,0.6,4,"50-64 yr","2009-10","Season 2009-10",2489,36,2009-09-05 20:00:00,14492,6
"556","FluSurv-NET","Entire Network",2009,"2009/2010",2009-09-13,2009-09-19,37,1.6,0.7,4,"50-64 yr","2009-10","Season 2009-10",2490,37,2009-09-12 20:00:00,14499,7
"557","FluSurv-NET","Entire Network",2009,"2009/2010",2009-09-20,2009-09-26,38,2.6,1,4,"50-64 yr","2009-10","Season 2009-10",2491,38,2009-09-19 20:00:00,14506,8
"558","FluSurv-NET","Entire Network",2009,"2009/2010",2009-09-27,2009-10-03,39,3.9,1.3,4,"50-64 yr","2009-10","Season 2009-10",2492,39,2009-09-26 20:00:00,14513,9
"559","FluSurv-NET","Entire Network",2009,"2009/2010",2009-10-04,2009-10-10,40,6.3,2.4,4,"50-64 yr","2009-10","Season 2009-10",2493,40,2009-10-03 20:00:00,14520,10
